Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.16286E-3,81.461904309,0.979510932,0.003390169,0.655172414,0.714285714
4.17128E-3,81.879032761,0.979671502,0.003290458,0.655172414,0.714285714
4.22241E-3,82.301273744,0.980619339,0.003190747,0.655172414,0.714285714
4.25725E-3,82.726998618,0.981239788,0.003091036,0.689655172,0.714285714
4.28404E-3,83.155403043,0.981703444,0.002991325,0.689655172,0.714285714
4.35606E-3,83.591008677,0.982893511,0.002891614,0.689655172,0.714285714
4.36641E-3,84.027649846,0.983058155,0.002791903,0.689655172,0.714285714
4.42388E-3,84.470038047,0.983943517,0.002692193,0.689655172,0.714285714
4.49241E-3,84.919279426,0.984939008,0.002592482,0.689655172,0.714285714
4.49771E-3,85.369050022,0.985013264,0.002492771,0.724137931,0.714285714
4.62008E-3,85.831057603,0.986631792,0.00239306,0.75862069,0.714285714
4.63801E-3,86.294858454,0.986853819,0.002293349,0.793103448,0.714285714
4.68881E-3,86.763739692,0.98746301,0.002193638,0.793103448,0.714285714
4.70083E-3,87.233822982,0.987602968,0.002093928,0.793103448,0.714285714
4.77982E-3,87.711805312,0.988484606,0.001994217,0.793103448,0.714285714
5.00643E-3,88.212448087,0.990681053,0.001894506,0.793103448,0.714285714
5.16723E-3,88.729170934,0.991980538,0.001794795,0.793103448,0.714285714
5.21659E-3,89.250829843,0.992341842,0.001695084,0.793103448,0.714285714
5.25418E-3,89.77624833,0.992606071,0.001595373,0.793103448,0.714285714
5.26094E-3,90.302342556,0.992652587,0.001495663,0.793103448,0.714285714
5.64047E-3,90.866389394,0.99484538,0.001395952,0.827586207,0.714285714
5.85908E-3,91.45229696,0.9957973,0.001296241,0.862068966,0.714285714
5.99014E-3,92.051311235,0.996281507,0.00119653,0.862068966,0.714285714
6.01088E-3,92.65239969,0.996352847,0.001096819,0.896551724,0.714285714
6.04245E-3,93.256645014,0.996458808,0.000997108,0.896551724,0.714285714
6.10447E-3,93.867091963,0.996658085,0.000897398,0.896551724,0.714285714
6.1734E-3,94.097428617,0.996866458,0.000797687,0.896551724,0.714285714
6.2928E-3,94.496371647,0.997197092,0.000797687,0.896551724,0.857142857
6.39701E-3,95.13607275,0.997457043,0.000697976,0.931034483,0.857142857
6.98131E-3,95.834203424,0.998526515,0.000598265,0.931034483,0.857142857
7.79902E-3,96.614105409,0.999313442,0.000498554,0.931034483,0.857142857
8.30417E-3,97.444522643,0.999571664,0.000398843,0.931034483,0.857142857
8.3301E-3,98.277532372,0.999581911,0.000299133,0.965517241,0.857142857
8.54717E-3,99.132249677,0.999658633,0.000199422,0.965517241,0.857142857
8.6775E-3,100,0.999697755,0.000099711,0.965517241,0.857142857
8.6775E-3,100,0.999697755,0,0.965517241,0.857142857
1.12219E-2,100,0.999971923,0,1,0.857142857
