Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.14224E-4,20.025388434,0.260168182,0.029341317,0.2,0
6.29295E-4,20.273797018,0.265617824,0.028942116,0.2,0
6.49914E-4,20.529072135,0.273009114,0.028542914,0.2,0
6.6073E-4,20.790832366,0.276856333,0.028143713,0.2,0
6.89143E-4,21.063686201,0.286866526,0.027744511,0.2,0
7.10725E-4,21.274083566,0.294377184,0.02744511,0.2,0
7.22561E-4,21.561462563,0.298462573,0.027045908,0.2,0
7.26068E-4,21.778847933,0.299668809,0.026746507,0.2,0
7.46282E-4,22.072433952,0.306579358,0.026347305,0.2,0
7.62491E-4,22.298783217,0.312071431,0.026047904,0.2,0
7.71786E-4,22.529438285,0.315201309,0.025748503,0.2,0
7.83765E-4,22.764427161,0.319214004,0.025449102,0.2,0
7.98464E-4,23.002244041,0.324105663,0.025149701,0.2,0
8.18383E-4,23.32780865,0.330678263,0.024750499,0.2,0
8.24555E-4,23.575061319,0.332702051,0.024451098,0.2,0
8.61101E-4,23.829663763,0.344559292,0.024151697,0.2,0
8.72863E-4,24.004187122,0.348330658,0.023952096,0.2,0
8.79502E-4,24.267007707,0.35044976,0.023652695,0.2,0
8.89698E-4,24.533363147,0.353690673,0.023353293,0.2,0
8.98992E-4,24.801738836,0.35663086,0.023053892,0.2,0
9.12019E-4,25.07395762,0.360729335,0.022754491,0.2,0
9.18802E-4,25.257125092,0.362853257,0.02255489,0.2,0
9.30798E-4,25.535439208,0.36659186,0.022255489,0.2,0
9.34924E-4,25.81570337,0.367872689,0.021956088,0.2,0
9.51463E-4,26.005437191,0.372981,0.021756487,0.2,0
9.64236E-4,26.293819707,0.376897856,0.021457086,0.2,0
9.73586E-4,26.584161053,0.379749195,0.021157685,0.2,0
9.84372E-4,26.780682554,0.38302286,0.020958084,0.2,0
9.95976E-4,27.07834209,0.386525233,0.020658683,0.2,0
9.99715E-4,27.277940471,0.387649324,0.020459082,0.2,0
1.01182E-3,27.580087362,0.39127498,0.020159681,0.2,0
1.02355E-3,27.783767848,0.394768898,0.01996008,0.2,0
1.04366E-3,28.094556915,0.40070828,0.019660679,0.2,0
1.05935E-3,28.305298702,0.40530482,0.019461078,0.2,0
1.06675E-3,28.518065025,0.407460058,0.019261477,0.2,0
1.08586E-3,28.841188,0.412989346,0.018962076,0.2,0
1.08863E-3,29.058693197,0.413786323,0.018762475,0.2,0
1.10167E-3,29.278177845,0.417524582,0.018562874,0.2,0
1.1089E-3,29.6101849,0.419586878,0.018263473,0.2,0
1.11542E-3,29.833209905,0.42143992,0.018063872,0.2,0
1.13537E-3,30.058625578,0.427076089,0.017864271,0.2,0.2
1.19171E-3,30.2959348,0.442693645,0.017664671,0.2,0.2
1.19878E-3,30.535206301,0.444624692,0.01746507,0.2,0.2
1.21321E-3,30.777092062,0.44854246,0.017265469,0.2,0.2
1.23223E-3,31.022387991,0.453662575,0.017065868,0.2,0.2
1.24724E-3,31.27117017,0.457672751,0.016866267,0.2,0.2
1.26325E-3,31.522284575,0.461915127,0.016666667,0.2,0.2
1.28332E-3,31.777588924,0.467187182,0.016467066,0.2,0.2
1.31532E-3,32.038059077,0.475484705,0.016267465,0.2,0.2
1.3497E-3,32.306881109,0.484258778,0.016067864,0.2,0.2
1.3933E-3,32.585315194,0.495172282,0.015868263,0.2,0.2
1.42441E-3,32.868977124,0.502818459,0.015668663,0.2,0.2
1.447E-3,33.013676847,0.508297998,0.015568862,0.25,0.2
1.53162E-3,33.312020851,0.528292587,0.015369261,0.25,0.2
1.54705E-3,33.620620656,0.531851348,0.015169661,0.3,0.2
1.63418E-3,33.784038175,0.551438768,0.01506986,0.3,0.2
1.6672E-3,34.114351436,0.558647414,0.014870259,0.3,0.2
1.67581E-3,34.281932285,0.560507647,0.014770459,0.3,0.2
1.68946E-3,34.619132111,0.563442242,0.014570858,0.3,0.2
1.69706E-3,34.788838059,0.565065783,0.014471058,0.3,0.2
1.72187E-3,35.131887126,0.570328191,0.014271457,0.3,0.2
1.73498E-3,35.305384633,0.573081221,0.014171657,0.3,0.2
1.76256E-3,35.657446051,0.57882065,0.013972056,0.3,0.2
1.76879E-3,35.834325384,0.580105756,0.013872255,0.3,0.2
1.78302E-3,36.012627205,0.583025821,0.013772455,0.3,0.2
1.81527E-3,36.37296639,0.589570692,0.013572854,0.3,0.2
1.82246E-3,36.555212316,0.591016461,0.013473054,0.3,0.2
1.83745E-3,36.922701791,0.59401381,0.013273453,0.3,0.2
1.8396E-3,37.106661908,0.594441446,0.013173653,0.3,0.2
1.853E-3,37.291961716,0.597098197,0.013073852,0.3,0.2
1.9239E-3,37.671508569,0.610871205,0.012874251,0.3,0.2
1.92699E-3,37.864207501,0.611461018,0.012774451,0.3,0.2
1.93721E-3,38.057928298,0.613403956,0.012674651,0.3,0.2
1.94394E-3,38.252322642,0.614679298,0.01257485,0.3,0.2
1.94707E-3,38.641500971,0.61527079,0.01237525,0.3,0.2
1.95437E-3,38.836937831,0.616644982,0.012275449,0.3,0.2
1.96487E-3,39.033425283,0.618615749,0.012175649,0.3,0.2
2.03527E-3,39.436636208,0.631562201,0.011976048,0.3,0.2
2.03698E-3,39.640334127,0.631870946,0.011876248,0.3,0.2
2.03955E-3,39.844288923,0.632334575,0.011776447,0.3,0.2
2.05798E-3,40.050086802,0.635644014,0.011676647,0.3,0.2
2.06484E-3,40.256571273,0.636869228,0.011576846,0.3,0.2
2.09684E-3,40.674956547,0.642523993,0.011377246,0.3,0.2
2.12537E-3,40.887493166,0.647492539,0.011277445,0.3,0.2
2.18259E-3,41.105752039,0.657250803,0.011177645,0.3,0.2
2.2185E-3,41.327601615,0.663235677,0.011077844,0.3,0.2
2.23243E-3,41.55084414,0.665529169,0.010978044,0.3,0.2
2.28397E-3,41.779240714,0.673880322,0.010878244,0.3,0.2
2.28621E-3,42.007862111,0.674239821,0.010778443,0.3,0.2
2.34654E-3,42.471692841,0.683738895,0.010578842,0.3,0.2
2.36254E-3,42.707946716,0.686212098,0.010479042,0.3,0.2
2.36321E-3,42.944267448,0.686315001,0.010379242,0.3,0.2
2.4128E-3,43.185547619,0.69385502,0.010279441,0.3,0.2
2.42774E-3,43.428321441,0.69609016,0.010179641,0.3,0.2
2.4514E-3,43.673461318,0.699597438,0.01007984,0.3,0.2
2.46673E-3,43.920134693,0.701848944,0.00998004,0.3,0.2
2.55738E-3,44.175872445,0.714816929,0.00988024,0.35,0.2
2.55891E-3,44.431763281,0.715031026,0.009780439,0.35,0.2
2.57239E-3,44.689002065,0.716909279,0.009680639,0.35,0.2
2.67695E-3,44.956697073,0.731064864,0.009580838,0.35,0.2
2.68478E-3,45.225174632,0.732095358,0.009481038,0.35,0.2
2.70331E-3,45.495506064,0.734520882,0.009381238,0.35,0.2
2.79373E-3,45.774879343,0.746039743,0.009281437,0.35,0.2
2.79411E-3,46.054290794,0.746087298,0.009181637,0.35,0.2
2.80538E-3,46.334828934,0.747486908,0.009081836,0.35,0.2
2.8107E-3,46.615899166,0.748145207,0.008982036,0.35,0.2
2.81918E-3,46.897817213,0.749190571,0.008882236,0.35,0.2
2.82068E-3,47.179884724,0.74937441,0.008782435,0.35,0.2
2.84406E-3,47.464290299,0.752232739,0.008682635,0.35,0.2
2.91912E-3,47.756202538,0.76119128,0.008582834,0.35,0.2
2.96123E-3,48.0523259,0.7660743,0.008483034,0.35,0.2
2.96293E-3,48.348618789,0.766268771,0.008383234,0.35,0.2
2.97356E-3,48.645974563,0.767484369,0.008283433,0.35,0.2
3.09112E-3,48.955086463,0.780515181,0.008183633,0.4,0.2
3.10502E-3,49.265588755,0.782007219,0.008083832,0.4,0.2
3.12516E-3,49.578105035,0.784150475,0.007984032,0.4,0.2
3.12982E-3,49.891086747,0.784642776,0.007884232,0.4,0.2
3.20459E-3,50.211545912,0.792399716,0.007784431,0.4,0.2
3.25682E-3,50.537228048,0.797651563,0.007684631,0.4,0.2
3.35118E-3,50.872346528,0.806805515,0.00758483,0.4,0.2
3.35761E-3,51.208107719,0.807413712,0.00748503,0.4,0.2
3.371E-3,51.545207849,0.808674609,0.00738523,0.4,0.2
3.38586E-3,51.883793569,0.810063949,0.007285429,0.4,0.2
3.42408E-3,52.226201522,0.813592348,0.007185629,0.4,0.2
3.43863E-3,52.570064456,0.814918188,0.007085828,0.4,0.2
3.44151E-3,52.914215891,0.815179959,0.006986028,0.4,0.2
3.49394E-3,53.263610289,0.819873182,0.006886228,0.4,0.2
3.71143E-3,53.634753405,0.83810239,0.006786427,0.4,0.2
3.86588E-3,54.021341073,0.849916071,0.006686627,0.4,0.2
3.87097E-3,54.40843797,0.850290546,0.006586826,0.4,0.2
3.91988E-3,54.800425535,0.853839796,0.006487026,0.4,0.2
3.93825E-3,55.194250767,0.855151568,0.006387226,0.4,0.2
3.95525E-3,55.589775347,0.856354126,0.006287425,0.4,0.2
4.0144E-3,55.991214876,0.860462565,0.006187625,0.45,0.2
4.08747E-3,56.399962277,0.865376604,0.006087824,0.45,0.2
4.12885E-3,56.812846778,0.868081406,0.005988024,0.45,0.2
4.13471E-3,57.226317439,0.868460212,0.005888224,0.45,0.2
4.21556E-3,57.647873231,0.873575596,0.005788423,0.45,0.2
4.42572E-3,58.090445613,0.885961144,0.005688623,0.5,0.2
4.44745E-3,58.535190989,0.887170397,0.005588822,0.5,0.2
4.47711E-3,58.982901525,0.888799824,0.005489022,0.5,0.2
4.49316E-3,59.432217073,0.88967198,0.005389222,0.5,0.2
4.49349E-3,59.881565841,0.889689959,0.005289421,0.5,0.2
4.50002E-3,60.331567746,0.890042851,0.005189621,0.5,0.2
4.66321E-3,60.797889023,0.898502972,0.00508982,0.5,0.2
4.66745E-3,61.264633958,0.898713707,0.00499002,0.5,0.2
4.86616E-3,61.751249867,0.90812159,0.00489022,0.5,0.2
4.97085E-3,62.248334969,0.912721404,0.004790419,0.5,0.2
5.13397E-3,62.761732389,0.919433845,0.004690619,0.5,0.2
5.15422E-3,63.277154723,0.920230229,0.004590818,0.5,0.2
5.22449E-3,63.799603887,0.922933268,0.004491018,0.5,0.2
5.65272E-3,64.364876361,0.93753635,0.004391218,0.5,0.2
5.99742E-3,64.964618053,0.9472543,0.004291417,0.5,0.2
6.02068E-3,65.566686134,0.947852867,0.004191617,0.5,0.2
6.09517E-3,66.176203287,0.949724152,0.004091816,0.5,0.2
6.12402E-3,66.788605366,0.950430702,0.003992016,0.5,0.2
6.14598E-3,67.403203266,0.950961821,0.003892216,0.5,0.2
6.15325E-3,68.018528496,0.951136487,0.003792415,0.55,0.2
6.18722E-3,68.637250876,0.951944102,0.003692615,0.6,0.2
6.49471E-3,69.286722025,0.958673064,0.003592814,0.6,0.2
6.58954E-3,69.945676182,0.960551667,0.003493014,0.6,0.2
6.66692E-3,70.612368666,0.962021192,0.003393214,0.6,0.2
6.99067E-3,71.311436142,0.967598658,0.003293413,0.6,0.2
7.04069E-3,71.512659153,0.968383949,0.003193613,0.6,0.2
7.16885E-3,72.028320728,0.970310577,0.003193613,0.6,0.4
7.20271E-3,72.748591513,0.970799714,0.003093812,0.6,0.4
7.22069E-3,74.190930821,0.971056114,0.002894212,0.65,0.4
7.29339E-3,74.920269751,0.972070287,0.002794411,0.65,0.4
7.6516E-3,75.685429339,0.976571376,0.002694611,0.65,0.4
7.697E-3,76.455129781,0.977087525,0.00259481,0.65,0.6
7.70033E-3,77.994863473,0.977124904,0.00239521,0.7,0.6
8.03722E-3,78.798585689,0.980609678,0.002295409,0.7,0.6
8.05464E-3,79.604049413,0.980774636,0.002195609,0.7,0.6
8.07882E-3,79.789933944,0.981001383,0.002095808,0.7,0.6
8.16081E-3,80.420130356,0.981750395,0.002095808,0.7,0.8
8.33459E-3,81.253589234,0.983241778,0.001996008,0.7,0.8
8.712E-3,82.124788928,0.986074296,0.001896208,0.7,0.8
8.80291E-3,83.00507971,0.986681736,0.001796407,0.7,0.8
8.83951E-3,83.889030643,0.986918749,0.001696607,0.7,1
8.96747E-3,84.785777638,0.987714695,0.001596806,0.7,1
8.99473E-3,85.685250553,0.987877894,0.001497006,0.75,1
9.11405E-3,86.596655065,0.988567096,0.001397206,0.75,1
9.3024E-3,87.526894575,0.989576187,0.001297405,0.75,1
9.32202E-3,88.45909684,0.989676078,0.001197605,0.8,1
9.32916E-3,89.392012503,0.989712147,0.001097804,0.85,1
9.38753E-3,90.330765723,0.990002596,0.000998004,0.85,1
9.42062E-3,91.272827244,0.990163546,0.000898204,0.85,1
9.50486E-3,92.223313264,0.990561798,0.000798403,0.9,1
9.52514E-3,94.126313431,0.990655241,0.000598802,0.95,1
1.00494E-2,95.131251886,0.992774422,0.000499002,0.95,1
1.15152E-2,96.282773914,0.996479853,0.000399202,0.95,1
1.15268E-2,97.435456581,0.996499839,0.000299401,0.95,1
1.28095E-2,98.716409796,0.998134505,0.000199601,1,1
1.28359E-2,100,0.998158483,0.0000998,1,1
