Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.68776E-3,75.860593794,0.926425457,0.010473815,0.6,0.5
1.70526E-3,76.031119845,0.928389859,0.010374065,0.6,0.5
1.73747E-3,76.375839671,0.9318686,0.010174564,0.64,0.5
1.74084E-3,76.549923523,0.932222572,0.010074813,0.64,0.5
1.75606E-3,76.900954245,0.933798704,0.009875312,0.64,0.5
1.75815E-3,77.076768757,0.934012105,0.009775561,0.64,0.5
1.76133E-3,77.252901425,0.934335904,0.00967581,0.64,0.5
1.78137E-3,77.60731233,0.936339534,0.009476309,0.64,0.5
1.78922E-3,77.786233952,0.93710718,0.009376559,0.64,0.5
1.79314E-3,78.144787879,0.937487698,0.009177057,0.64,0.5
1.80192E-3,78.32498032,0.938330852,0.009077307,0.64,0.5
1.80433E-3,78.505413616,0.938560074,0.008977556,0.64,0.5
1.80996E-3,78.867204492,0.939092442,0.008778055,0.64,0.5
1.81337E-3,79.012051781,0.939412243,0.008678304,0.64,0.5
1.82445E-3,79.413273018,0.940441224,0.008478803,0.64,0.666666667
1.82681E-3,79.595953777,0.940658336,0.008379052,0.64,0.666666667
1.84313E-3,79.780267155,0.942137495,0.008279302,0.64,0.666666667
1.84596E-3,80.149296752,0.942390006,0.0080798,0.64,0.666666667
1.85663E-3,80.334959342,0.943332021,0.00798005,0.64,0.666666667
1.86032E-3,80.520991011,0.943654469,0.007880299,0.64,0.666666667
1.87627E-3,80.895464291,0.945027254,0.007680798,0.64,0.666666667
1.887E-3,81.084164611,0.945931991,0.007581047,0.64,0.666666667
1.89286E-3,81.273450431,0.946419231,0.007481297,0.64,0.666666667
1.89606E-3,81.65256516,0.946683767,0.007281796,0.64,0.666666667
1.9061E-3,81.84317498,0.947504905,0.007182045,0.64,0.666666667
1.91693E-3,82.034867558,0.94837639,0.007082294,0.64,0.666666667
1.94052E-3,82.422509209,0.950225604,0.006882793,0.64,0.666666667
1.94308E-3,82.616817328,0.950422356,0.006783042,0.64,0.666666667
1.95352E-3,82.81216913,0.951215945,0.006683292,0.64,0.666666667
1.954E-3,83.007569236,0.951252365,0.006583541,0.64,0.666666667
1.96117E-3,83.399754779,0.951789455,0.00638404,0.64,0.666666667
1.98066E-3,83.597820926,0.953220887,0.006284289,0.68,0.666666667
1.98358E-3,83.796178555,0.953431229,0.006184539,0.68,0.666666667
2.03936E-3,84.200652513,0.957279197,0.005985037,0.68,0.666666667
2.0429E-3,84.404942203,0.957512325,0.005885287,0.68,0.666666667
2.04788E-3,84.609730545,0.957838632,0.005785536,0.72,0.666666667
2.06676E-3,84.787226427,0.959051612,0.005685786,0.72,0.666666667
2.0706E-3,85.023781066,0.959293955,0.005586035,0.72,0.833333333
2.09948E-3,85.442994838,0.961071306,0.005386534,0.72,0.833333333
2.1059E-3,85.653584386,0.961455579,0.005286783,0.72,0.833333333
2.10679E-3,85.864263864,0.961509135,0.005187032,0.72,0.833333333
2.10739E-3,86.075002373,0.961544248,0.005087282,0.72,0.833333333
2.12191E-3,86.287193637,0.962398381,0.004987531,0.72,0.833333333
2.15881E-3,86.715553935,0.964483266,0.00478803,0.76,0.833333333
2.16132E-3,86.931686073,0.964621054,0.004688279,0.76,0.833333333
2.1806E-3,87.149745649,0.965659803,0.004588529,0.76,0.833333333
2.20942E-3,87.37068733,0.967156426,0.004488778,0.76,0.833333333
2.24431E-3,87.595118693,0.968881521,0.004389027,0.76,0.833333333
2.26635E-3,87.821753199,0.96992366,0.004289277,0.76,0.833333333
2.28866E-3,88.050619531,0.970943786,0.004189526,0.8,0.833333333
2.3087E-3,88.281489537,0.971830118,0.004089776,0.8,0.833333333
2.32415E-3,88.513904169,0.972494891,0.003990025,0.8,0.833333333
2.33066E-3,88.979779033,0.972770687,0.003790524,0.84,0.833333333
2.34813E-3,89.214592467,0.973496317,0.003690773,0.84,0.833333333
2.35558E-3,89.450150208,0.973799568,0.003591022,0.84,0.833333333
2.3571E-3,89.685859983,0.973861083,0.003491272,0.84,0.833333333
2.37595E-3,89.923454832,0.974611915,0.003391521,0.84,0.833333333
2.38716E-3,90.1621712,0.975048347,0.003291771,0.84,0.833333333
2.42775E-3,90.404945735,0.976565802,0.00319202,0.84,0.833333333
2.44874E-3,90.649819516,0.977314187,0.003092269,0.84,0.833333333
2.47865E-3,90.897684022,0.978339293,0.002992519,0.84,0.833333333
2.53333E-3,91.151016876,0.980095352,0.002892768,0.84,0.833333333
2.5411E-3,91.40512709,0.980333151,0.002793017,0.84,0.833333333
2.58908E-3,91.664035311,0.981739285,0.002693267,0.84,0.833333333
2.58908E-3,91.922943532,0.981739285,0.002493766,0.84,0.833333333
2.59468E-3,92.182411699,0.981896693,0.002493766,0.88,0.833333333
2.62644E-3,92.445055242,0.982764006,0.002394015,0.88,0.833333333
2.67556E-3,92.712610755,0.984024513,0.002294264,0.88,0.833333333
2.68455E-3,92.981065268,0.984245029,0.002194514,0.88,0.833333333
2.76369E-3,93.257433771,0.986059517,0.002094763,0.88,0.833333333
2.76906E-3,93.534340163,0.98617497,0.001995012,0.88,0.833333333
2.77858E-3,93.812198579,0.986376975,0.001895262,0.88,0.833333333
2.84248E-3,94.096446133,0.987658367,0.001795511,0.88,0.833333333
2.8688E-3,94.383326309,0.988150625,0.001695761,0.88,0.833333333
2.8691E-3,94.670236038,0.988156038,0.00159601,0.88,0.833333333
2.88355E-3,94.9585909,0.988417737,0.001496259,0.88,0.833333333
2.93125E-3,95.251715635,0.989241163,0.001396509,0.88,1
2.96971E-3,95.54868701,0.989862371,0.001296758,0.88,1
3.02479E-3,95.851166204,0.990689924,0.001197007,0.88,1
