Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.80822E-4,32.762136325,0.556194377,0.048527209,0.266666667,0.333333333
4.87032E-4,33.004182924,0.560826667,0.048027958,0.266666667,0.333333333
4.92932E-4,33.298340629,0.565182624,0.047428857,0.266666667,0.333333333
5.03288E-4,33.547321272,0.572724017,0.046929606,0.266666667,0.333333333
5.15679E-4,33.751085025,0.581576531,0.046530205,0.266666667,0.333333333
5.27511E-4,34.012640756,0.58985809,0.046030954,0.266666667,0.333333333
5.41211E-4,34.280096032,0.599242695,0.045531702,0.266666667,0.333333333
5.54075E-4,34.554891694,0.607858298,0.045032451,0.266666667,0.333333333
5.58028E-4,34.777766288,0.610469117,0.04463305,0.266666667,0.333333333
5.65566E-4,35.003123221,0.615398435,0.04423365,0.266666667,0.333333333
5.7445E-4,35.288712663,0.621127968,0.043734398,0.266666667,0.333333333
5.82393E-4,35.520650166,0.626178585,0.043334998,0.266666667,0.333333333
5.88064E-4,35.755513818,0.629743224,0.042935597,0.266666667,0.333333333
5.96153E-4,36.05152267,0.634768691,0.042436345,0.266666667,0.333333333
6.02308E-4,36.291053251,0.638547526,0.042036945,0.266666667,0.333333333
6.03742E-4,36.532283901,0.639421926,0.041637544,0.266666667,0.333333333
6.1004E-4,36.775553099,0.643238782,0.041238143,0.266666667,0.333333333
6.17851E-4,37.021128934,0.647915855,0.040838742,0.266666667,0.333333333
6.22307E-4,37.269433182,0.650556279,0.040439341,0.266666667,0.333333333
6.27624E-4,37.519793151,0.653681676,0.04003994,0.266666667,0.333333333
6.36102E-4,37.772234659,0.658606721,0.039640539,0.266666667,0.333333333
6.48854E-4,38.029473632,0.665883724,0.039241138,0.266666667,0.333333333
6.54977E-4,38.290932824,0.669322024,0.038841737,0.266666667,0.333333333
6.60434E-4,38.554184052,0.672357015,0.038442336,0.266666667,0.333333333
6.62587E-4,38.752610922,0.673546734,0.038142786,0.266666667,0.333333333
6.71664E-4,39.019913164,0.678515027,0.037743385,0.266666667,0.333333333
6.7577E-4,39.289181743,0.680737627,0.037343984,0.266666667,0.333333333
6.83813E-4,39.561888695,0.685046329,0.036944583,0.266666667,0.333333333
6.89333E-4,39.768586872,0.687970463,0.036645032,0.266666667,0.333333333
6.94788E-4,40.045533653,0.690832893,0.036245632,0.266666667,0.333333333
7.06926E-4,40.256012581,0.697108398,0.035946081,0.266666667,0.333333333
7.1103E-4,40.539782282,0.69920146,0.03554668,0.266666667,0.333333333
7.15198E-4,40.754040753,0.701312514,0.035247129,0.266666667,0.333333333
7.19734E-4,41.041325312,0.703592633,0.034847728,0.266666667,0.333333333
7.25876E-4,41.258520307,0.706652363,0.034548178,0.266666667,0.333333333
7.41276E-4,41.553489485,0.714186893,0.034148777,0.266666667,0.333333333
7.45198E-4,41.77683026,0.71607457,0.033849226,0.266666667,0.333333333
7.55953E-4,42.002943563,0.721186942,0.033549675,0.266666667,0.333333333
7.72282E-4,42.308059536,0.728774102,0.033150275,0.266666667,0.333333333
7.76548E-4,42.540762577,0.730721536,0.032850724,0.266666667,0.333333333
7.84034E-4,42.775789002,0.734106103,0.032551173,0.266666667,0.333333333
7.85898E-4,43.01121922,0.734942217,0.032251623,0.266666667,0.333333333
7.94509E-4,43.327711259,0.738770508,0.031852222,0.266666667,0.333333333
8.07564E-4,43.568239744,0.744469282,0.031552671,0.266666667,0.333333333
8.08847E-4,43.810690007,0.745022482,0.03125312,0.266666667,0.333333333
8.15267E-4,44.05461015,0.747773297,0.03095357,0.266666667,0.333333333
8.17435E-4,44.299582585,0.748695476,0.030654019,0.266666667,0.333333333
8.22652E-4,44.546330737,0.750901111,0.030354468,0.266666667,0.333333333
8.24368E-4,44.793501397,0.751622251,0.030054918,0.266666667,0.333333333
