"","acceptedNameUsage","acceptedNameUsageID","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","cloc","collectionCode","collectionID","collectionKey","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","higherGeographyID","hostingOrganizationKey","http://unknown.org/captive","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nameAccordingTo","namePublishedIn","namePublishedInYear","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismName","organismQuantity","organismQuantityType","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingEffort","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimDepth","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimSRS","vernacularName","waterBody","year","downloadDate"
"57",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Nuevo León",NA,NA,NA,"HUMAN_OBSERVATION",NA,"123536616","Nuevo León, Mexico, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,NA,"Mexico",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-06-27T01:42:02",26,NA,NA,NA,NA,NA,NA,NA,177,NA,"2022-06-26T09:13:47",NA,NA,"09:13:47-05:00","Poeciliidae",7659,NA,NA,"Mexico","3860329199","LATIN_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","memorodriguez",NA,NA,"273738011",NA,"Guillermo Rodriguez","123536616",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"MX",FALSE,"LC",3860329199,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:11:41.514+00:00","2024-08-29T05:11:41.514+00:00",25.666521,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-100.252112,"2022-06-27T14:24:55.000+00:00",6,NA,NA,NA,NA,"https://www.inaturalist.org/observations/123536616",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","LATIN_AMERICA","MX","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Guillermo Rodriguez",NA,"https://www.inaturalist.org/observations/123536616",NA,"Guillermo Rodriguez",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",177,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022-06-26 09:13:47","Sin Nombre de Col 33, Guadalupe, N.L., México",NA,NA,NA,2022,2024-08-29
"58",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Nuevo León",NA,NA,NA,"HUMAN_OBSERVATION",NA,"123537067","Nuevo León, Mexico, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,23,"Mexico",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-06-27T01:39:49",26,NA,NA,NA,NA,NA,NA,NA,177,NA,"2022-06-26T09:15:28",NA,NA,"09:15:28-05:00","Poeciliidae",7659,NA,NA,"Mexico","3858872304","LATIN_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","memorodriguez",NA,NA,"273737519",NA,"Guillermo Rodriguez","123537067",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"MX",FALSE,"LC",3858872304,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:12:07.274+00:00","2024-08-29T05:12:07.274+00:00",25.666455,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-100.252025,"2022-06-27T14:25:21.000+00:00",6,NA,NA,NA,NA,"https://www.inaturalist.org/observations/123537067",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","LATIN_AMERICA","MX","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Guillermo Rodriguez",NA,"https://www.inaturalist.org/observations/123537067",NA,"Guillermo Rodriguez",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",177,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022-06-26 09:15:28","Sin Nombre de Col 33, Guadalupe, N.L., México",NA,NA,NA,2022,2024-08-29
"60",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Nuevo León",NA,NA,NA,"HUMAN_OBSERVATION",NA,"123538508","Nuevo León, Mexico, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,NA,"Mexico",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-06-27T01:38:56",26,NA,NA,NA,NA,NA,NA,NA,177,NA,"2022-06-26T09:30:37",NA,NA,"09:30:37-05:00","Poeciliidae",7659,NA,NA,"Mexico","3925003532","LATIN_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","memorodriguez",NA,NA,"273737323",NA,"Guillermo Rodriguez","123538508",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"MX",FALSE,"LC",3925003532,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:11:41.833+00:00","2024-08-29T05:11:41.833+00:00",25.666692,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-100.25227,"2022-10-09T23:00:56.000+00:00",6,NA,NA,NA,NA,"https://www.inaturalist.org/observations/123538508",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","LATIN_AMERICA","MX","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Guillermo Rodriguez",NA,"https://www.inaturalist.org/observations/123538508",NA,"Guillermo Rodriguez",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",177,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022-06-26 09:30:37","Jardines de La Pastora, 67140 Guadalupe, N.L., México",NA,NA,NA,2022,2024-08-29
"61",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000076152","Waller Creek 100m downstream of 24th Street to weir, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,30,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2023-01-04T00:00:00",7,NA,NA,NA,NA,NA,NA,NA,158,NA,"2022-06-07",NA,"3/16"" mesh x 15' wide seine used to survey",NA,"Poeciliidae",7659,NA,"AEC20220607-1","United States of America","4036168348","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,"verified by: F.D. Martin, 08Feb2023","Rash, Ryan","25be8894-06bf-46c7-a336-205a96b246b9",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4036168348,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:07.897+00:00","2024-08-26T07:02:07.897+00:00",30.286579,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek 100m downstream of 24th Street to weir",NA,NA,-97.734001,NA,6,NA,NA,NA,NA,"25be8894-06bf-46c7-a336-205a96b246b9",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862","Adam Cohen|Tori Rodrigues|Maggie Monroe|Ariel Wang",NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",158,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2024-08-29
"62",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000076129","Waller Creek at W Koenig Lane, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,45,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2022-12-30T00:00:00",7,NA,NA,NA,NA,NA,NA,NA,158,NA,"2022-06-07",NA,NA,NA,"Poeciliidae",7659,NA,"MFP20220607-2","United States of America","4036168333","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,"verified by: F.D. Martin, 08Feb2023","Rash, Ryan","273f25ec-6bf0-425b-a747-dd7855a367c2",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4036168333,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:20.910+00:00","2024-08-26T07:02:20.910+00:00",30.323236,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek at W Koenig Lane",NA,NA,-97.722591,NA,6,NA,NA,NA,NA,"273f25ec-6bf0-425b-a747-dd7855a367c2",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",158,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2024-08-29
"63",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000076123","Waller Creek at Avenue G (Shipe Neighborhood Park), Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,NA,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2022-12-30T00:00:00",7,NA,NA,NA,NA,NA,NA,NA,158,NA,"2022-06-07",NA,NA,NA,"Poeciliidae",7659,NA,"z76123","United States of America","4036168326","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,"verified by: F.D. Martin, 08Feb2023","Rash, Ryan","93989458-0db1-41af-a7e6-50acae3bc3f3",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4036168326,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:09.443+00:00","2024-08-26T07:02:09.443+00:00",30.307221,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek at Avenue G (Shipe Neighborhood Park)",NA,NA,-97.726756,NA,6,NA,NA,NA,NA,"93989458-0db1-41af-a7e6-50acae3bc3f3",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",158,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2024-08-29
"64",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000076133","Waller Creek at E Dean Keeton Street, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,100,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2022-12-30T00:00:00",7,NA,NA,NA,NA,NA,NA,NA,158,NA,"2022-06-07",NA,NA,NA,"Poeciliidae",7659,NA,"z76132","United States of America","4036168302","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,"verified by: F.D. Martin, 08Feb2023","Rash, Ryan","a7fd947d-ed2c-4e9d-adda-014ae5170142",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4036168302,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:24.771+00:00","2024-08-26T07:02:24.771+00:00",30.289015,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek at E Dean Keeton Street",NA,NA,-97.733638,NA,6,NA,NA,NA,NA,"a7fd947d-ed2c-4e9d-adda-014ae5170142",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",158,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2024-08-29
"65",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000076126","Waller Creek above bridge at 24th Street, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,45,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2022-12-30T00:00:00",7,NA,NA,NA,NA,NA,NA,NA,158,NA,"2022-06-07",NA,NA,NA,"Poeciliidae",7659,NA,"MFP20220607-1","United States of America","4036168339","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,"verified by: F.D. Martin, 08Feb2023","Rash, Ryan","b61d91fa-17be-4ae8-93c4-761600b99409",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4036168339,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:12.115+00:00","2024-08-26T07:02:12.115+00:00",30.287235,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek above bridge at 24th Street",NA,NA,-97.734033,NA,6,NA,NA,NA,NA,"b61d91fa-17be-4ae8-93c4-761600b99409",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",158,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2024-08-29
"66",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas","Travis",NA,NA,"PRESERVED_SPECIMEN",NA,"000076147","Waller Creek between 4th and 5th Streets, Texas, Travis, United States, NORTH_AMERICA","Ichthyology Collection",NA,NA,"NORTH_AMERICA",NA,40,"United States",457,NA,"6080b6cc-1c24-41ff-ad7f-0ebe7b56f311",NA,"2023-01-04T00:00:00",7,NA,NA,NA,NA,NA,NA,NA,158,NA,"2022-06-07",NA,"3/16"" mesh x 15' wide seine used to survey",NA,"Poeciliidae",7659,NA,"AEC20220607-3","United States of America","4036168324","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Travis, Texas, United States",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",NA,NA,NA,NA,NA,"verified by: F.D. Martin, 08Feb2023","Rash, Ryan","b70c285c-a621-4689-a834-8d8219017d7d",NA,NA,"db7e3f20-3966-4c50-b747-4dfc7b3d3874","TNHC",NA,"c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"US",FALSE,"LC",4036168324,"Animalia",1,NA,"2024-08-26T07:01:28.024+00:00","2024-08-26T07:02:22.792+00:00","2024-08-26T07:02:22.792+00:00",30.264712,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Waller Creek between 4th and 5th Streets",NA,NA,-97.736121,NA,6,NA,NA,NA,NA,"b70c285c-a621-4689-a834-8d8219017d7d",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"TNHC","EML","NORTH_AMERICA","US","3c6ad080-bdbe-11da-ac59-b8a03c50a862","Adam Cohen|Victoria Rodrigues|Maggie Monroe|Ariel Wang",NA,NA,NA,NA,NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",158,NA,NA,2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2024-08-29
"67",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Texas",NA,NA,NA,"HUMAN_OBSERVATION",NA,"126972938","Texas, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,12,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-07-19T16:22:40",19,NA,NA,NA,NA,NA,NA,NA,200,NA,"2022-07-19T10:46:38",NA,NA,"10:46:38-05:00","Poeciliidae",7659,NA,NA,"United States of America","3961027506","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","twacorbies",NA,NA,"280551061",NA,"twacorbies","126972938",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",3961027506,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:12:29.240+00:00","2024-08-29T05:12:29.240+00:00",30.325892,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-97.720842,"2022-10-29T23:57:00.000+00:00",7,NA,NA,NA,NA,"https://www.inaturalist.org/observations/126972938",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","twacorbies",NA,"https://www.inaturalist.org/observations/126972938",NA,"twacorbies",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",200,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022-07-19 10:46:38-05:00","Chesterfield Ave, Austin, TX, US",NA,NA,NA,2022,2024-08-29
"68",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Florida",NA,NA,NA,"HUMAN_OBSERVATION",NA,"131748545","Florida, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,27,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-08-21T16:04:30",21,NA,NA,NA,NA,NA,NA,NA,233,NA,"2022-08-21T12:02:53",NA,NA,"12:02:53-04:00","Poeciliidae",7659,NA,NA,"United States of America","3902482792","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","andrewkunik",NA,NA,"290522779",NA,"Andrew Kunik","131748545",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",3902482792,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T06:04:34.887+00:00","2024-08-29T06:04:34.887+00:00",29.645212,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-82.340186,"2022-09-18T05:42:09.000+00:00",8,NA,NA,NA,NA,"https://www.inaturalist.org/observations/131748545",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Andrew Kunik",NA,"https://www.inaturalist.org/observations/131748545",NA,"Andrew Kunik",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",233,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022-08-21 12:02:53-04:00","University of Florida, Gainesville, FL, US",NA,NA,NA,2022,2024-08-29
"69",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"California",NA,NA,NA,"HUMAN_OBSERVATION",NA,"132101983","California, United States, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,197,"United States",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-08-24T04:28:16",23,NA,NA,NA,NA,NA,NA,NA,235,NA,"2022-08-23T15:39",NA,NA,"15:39:00-07:00","Poeciliidae",7659,NA,NA,"United States of America","3902920332","NORTH_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","ocmelissa",NA,NA,"291294009",NA,"Melissa","132101983",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"US",FALSE,"LC",3902920332,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T06:04:38.404+00:00","2024-08-29T06:04:38.404+00:00",34.109385,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-118.307692,"2023-12-25T06:24:57.000+00:00",8,NA,NA,NA,NA,"https://www.inaturalist.org/observations/132101983",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Melissa",NA,"https://www.inaturalist.org/observations/132101983",NA,"Melissa",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",235,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022/08/23 3:39 PM","Fern Dell Dr, Los Angeles, CA 90027, USA",NA,NA,NA,2022,2024-08-29
"70",NA,NA,"Xiphophorus variatus (Meek, 1904)",2350220,NA,"Hidalgo",NA,NA,NA,"HUMAN_OBSERVATION",NA,"136100607","Hidalgo, Mexico, NORTH_AMERICA","Observations",NA,NA,"NORTH_AMERICA",NA,3,"Mexico",482,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-09-22T23:25:05",21,NA,NA,NA,NA,NA,NA,NA,264,NA,"2022-09-21T13:08:54",NA,NA,"13:08:54-05:00","Poeciliidae",7659,NA,NA,"Mexico","4510306756","LATIN_AMERICA","Xiphophorus","Xiphophorus",2350152,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild","ken_a_thompson",NA,NA,"299819663",NA,"Ken A. Thompson","136100607",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,"MX",FALSE,"LC",4510306756,"Animalia",1,NA,"2024-08-28T11:44:48.200+00:00","2024-08-29T05:16:04.513+00:00","2024-08-29T05:16:04.513+00:00",21.0996,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-98.586495,"2024-01-04T16:13:07.000+00:00",9,NA,NA,NA,NA,"https://www.inaturalist.org/observations/136100607",NA,"PRESENT","Cyprinodontiformes",547,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","CA","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Ken A. Thompson",NA,"https://www.inaturalist.org/observations/136100607",NA,"Ken A. Thompson",NA,NA,"Xiphophorus variatus (Meek, 1904)",NA,NA,"Xiphophorus variatus",2350220,"variatus",264,NA,"179440",2350220,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"2022-09-21 13:08:54-05:00","Calle Hernández, Coacuilco, Hidalgo, MX",NA,NA,NA,2022,2024-08-29
