Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.48287E-4,11.251993099,0.23046188,0.172797773,0.137931034,0.214285714
1.50218E-4,11.505686854,0.233082377,0.171107576,0.137931034,0.214285714
1.51994E-4,11.762562973,0.235484225,0.169417379,0.137931034,0.214285714
1.53934E-4,12.007369076,0.238099891,0.167826606,0.137931034,0.214285714
1.55849E-4,12.255153419,0.240673082,0.166235832,0.137931034,0.214285714
1.57218E-4,12.505547091,0.242507321,0.164645059,0.137931034,0.214285714
1.5949E-4,12.759498378,0.24554154,0.163054285,0.137931034,0.214285714
1.61225E-4,13.01592621,0.247850427,0.161463512,0.155172414,0.214285714
1.62749E-4,13.258966215,0.249872712,0.159972161,0.155172414,0.214285714
1.64652E-4,13.504733822,0.252389927,0.158480811,0.155172414,0.214285714
1.65995E-4,13.752963607,0.254161625,0.156989461,0.155172414,0.214285714
1.68371E-4,14.003728057,0.257285855,0.155498111,0.155172414,0.214285714
1.70644E-4,14.258406428,0.260262393,0.154006761,0.155172414,0.214285714
1.72107E-4,14.515781029,0.262171805,0.152515411,0.155172414,0.214285714
1.73473E-4,14.757653382,0.263950435,0.151123484,0.155172414,0.214285714
1.75644E-4,15.002394659,0.266767299,0.149731557,0.155172414,0.214285714
1.77457E-4,15.267720998,0.269112764,0.148240207,0.155172414,0.214285714
1.79649E-4,15.517406229,0.271937404,0.14684828,0.155172414,0.214285714
1.8103E-4,15.752107944,0.273711847,0.145555776,0.155172414,0.214285714
1.82925E-4,16.006717093,0.276138404,0.14416385,0.155172414,0.214285714
1.85291E-4,16.264876182,0.27915794,0.142771923,0.155172414,0.214285714
1.87456E-4,16.507168671,0.281909383,0.141479419,0.155172414,0.214285714
1.89574E-4,16.752333726,0.284591705,0.140186916,0.155172414,0.214285714
1.92396E-4,17.001340626,0.288148883,0.138894412,0.155172414,0.214285714
1.94202E-4,17.252764897,0.290417041,0.137601909,0.155172414,0.214285714
1.96604E-4,17.506685416,0.293421564,0.136309405,0.155172414,0.214285714
1.98014E-4,17.76334341,0.295178965,0.135016902,0.155172414,0.214285714
1.99961E-4,18.001787304,0.29759995,0.133823822,0.155172414,0.214285714
2.0141E-4,18.26297554,0.299395089,0.132531318,0.155172414,0.214285714
2.03295E-4,18.505868527,0.301724964,0.131338238,0.155172414,0.285714286
2.05551E-4,18.751145941,0.304501883,0.130145158,0.155172414,0.285714286
2.08181E-4,19.020322598,0.307725836,0.128852655,0.155172414,0.285714286
2.09861E-4,19.2503045,0.309777413,0.127758998,0.155172414,0.285714286
2.12048E-4,19.503588282,0.31243895,0.126565918,0.155172414,0.285714286
2.14143E-4,19.759500785,0.31497841,0.125372838,0.155172414,0.285714286
2.16329E-4,20.018137896,0.317619597,0.124179757,0.155172414,0.285714286
2.18159E-4,20.256957548,0.31982203,0.123086101,0.155172414,0.285714286
2.20768E-4,20.520476223,0.322948979,0.12189302,0.172413793,0.285714286
2.23492E-4,20.764943769,0.326199374,0.120799364,0.172413793,0.285714286
2.2544E-4,21.012210192,0.328514828,0.119705707,0.172413793,0.285714286
2.26645E-4,21.26094036,0.329941844,0.11861205,0.189655172,0.285714286
2.28858E-4,21.51156774,0.332556454,0.117518393,0.189655172,0.285714286
2.30786E-4,21.764586644,0.334826846,0.116424737,0.189655172,0.285714286
2.33187E-4,22.020520209,0.337641142,0.11533108,0.189655172,0.285714286
2.3502E-4,22.254552132,0.339782909,0.114336846,0.189655172,0.285714286
2.38617E-4,22.515401129,0.343965613,0.11324319,0.189655172,0.285714286
2.42535E-4,22.756423735,0.348490577,0.112248956,0.206896552,0.285714286
2.44757E-4,23.00016659,0.351042511,0.111254723,0.206896552,0.285714286
2.46961E-4,23.270820406,0.353564125,0.110161066,0.206896552,0.285714286
2.49286E-4,23.519120278,0.356214018,0.109166832,0.206896552,0.285714286
2.51182E-4,23.769151846,0.358366982,0.108172599,0.206896552,0.285714286
2.53728E-4,24.021731908,0.361246589,0.107178365,0.206896552,0.285714286
2.55975E-4,24.250968335,0.363777041,0.106283555,0.206896552,0.285714286
2.57341E-4,24.507752046,0.365310812,0.105289322,0.206896552,0.285714286
2.6073E-4,24.766846263,0.369099263,0.104295088,0.206896552,0.285714286
2.63032E-4,25.003035999,0.371659025,0.103400278,0.206896552,0.285714286
2.64866E-4,25.267262472,0.373691396,0.102406045,0.206896552,0.285714286
2.6694E-4,25.506392726,0.375982418,0.101511235,0.206896552,0.285714286
2.69562E-4,25.774695954,0.378866309,0.100517001,0.206896552,0.285714286
2.72857E-4,26.018715551,0.382471097,0.099622191,0.206896552,0.285714286
2.75456E-4,26.266020904,0.385300079,0.098727381,0.206896552,0.285714286
2.77972E-4,26.514916751,0.388026544,0.097832571,0.206896552,0.285714286
2.79616E-4,26.765792742,0.389801123,0.096937761,0.206896552,0.285714286
2.81468E-4,27.018255415,0.391794475,0.096042951,0.206896552,0.285714286
2.82635E-4,27.272293927,0.393046537,0.095148141,0.206896552,0.285714286
2.85042E-4,27.527798762,0.39562199,0.094253331,0.206896552,0.285714286
2.86654E-4,27.756683489,0.397341355,0.093457944,0.206896552,0.285714286
2.90327E-4,28.016506007,0.401238806,0.092563134,0.206896552,0.285714286
2.9314E-4,28.279217468,0.404206943,0.091668324,0.206896552,0.285714286
2.9612E-4,28.515016649,0.407335644,0.090872937,0.206896552,0.285714286
2.97855E-4,28.752861267,0.409148522,0.09007755,0.206896552,0.285714286
3.01586E-4,29.023257505,0.413030384,0.08918274,0.206896552,0.285714286
3.04619E-4,29.265988455,0.416166961,0.088387353,0.206896552,0.285714286
3.07331E-4,29.511260586,0.418957713,0.087591967,0.206896552,0.285714286
